popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
69,False,0.743,0.655,G,-5.228,minor,0.0866,0.0391,0.0,0.118,0.164,91.004,4/4,hip-hop
85,True,0.734,0.57,G,-7.066,minor,0.133,0.847,2.14e-05,0.112,0.689,129.953,4/4,hip-hop
89,True,0.9,0.509,C-sharp_D-flat,-6.647,major,0.257,0.115,1.67e-06,0.0937,0.765,100.007,4/4,hip-hop
70,False,0.727,0.714,D,-4.494,major,0.0872,0.0209,0.0,0.153,0.618,164.003,4/4,hip-hop
82,False,0.689,0.481,A-sharp_B-flat,-7.503,major,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4/4,hip-hop
68,False,0.779,0.331,C-sharp_D-flat,-10.115,major,0.0794,0.411,0.00577,0.11,0.182,96.012,4/4,hip-hop
69,False,0.843,0.768,B,-4.554,minor,0.117,0.256,0.0,0.614,0.662,139.998,4/4,hip-hop
70,False,0.665,0.539,B,-7.213,minor,0.0474,0.825,5.85e-06,0.121,0.368,110.101,4/4,hip-hop
69,False,0.801,0.346,F,-13.455,minor,0.252,0.0468,0.00169,0.112,0.653,159.986,4/4,hip-hop
71,False,0.704,0.563,E,-4.739,minor,0.0297,0.594,0.0,0.133,0.0739,94.037,4/4,hip-hop
68,False,0.77,0.51,A-sharp_B-flat,-5.469,minor,0.192,0.137,0.000106,0.0346,0.533,188.067,4/4,hip-hop
70,False,0.824,0.543,E,-8.667,minor,0.209,0.101,0.0,0.178,0.548,124.018,4/4,hip-hop
69,False,0.691,0.614,E,-8.991,minor,0.0534,0.027,0.106,0.158,0.061,77.489,4/4,hip-hop
72,True,0.791,0.687,C-sharp_D-flat,-6.279,major,0.104,0.00665,2.12e-06,0.0986,0.513,130.154,4/4,hip-hop
70,False,0.473,0.562,C,-8.624,major,0.0451,0.65,0.000117,0.12,0.316,74.653,3/4,hip-hop
72,False,0.826,0.581,D-sharp_E-flat,-6.425,minor,0.21,0.518,2.49e-06,0.0703,0.787,92.434,4/4,hip-hop
69,False,0.703,0.609,B,-7.3,minor,0.0444,0.111,0.0,0.0515,0.696,89.929,4/4,hip-hop
69,False,0.826,0.712,B,-5.219,minor,0.0727,0.095,0.0,0.105,0.49,93.029,4/4,hip-hop
71,False,0.69,0.575,B,-5.763,minor,0.124,0.345,0.0,0.309,0.509,87.967,4/4,hip-hop
66,True,0.674,0.514,F,-10.956,major,0.227,0.0126,0.0,0.158,0.192,99.901,4/4,hip-hop
66,False,0.767,0.867,E,-2.931,minor,0.247,0.109,0.0,0.155,0.786,151.965,4/4,hip-hop
67,False,0.574,0.496,G-sharp_A-flat,-7.153,minor,0.0277,0.431,0.0,0.399,0.61,109.935,4/4,hip-hop
69,False,0.628,0.703,A-sharp_B-flat,-4.27,minor,0.0812,0.0263,0.0,0.26,0.594,99.783,4/4,hip-hop
68,False,0.727,0.672,C-sharp_D-flat,-4.782,minor,0.0426,0.181,0.0,0.189,0.135,94.006,4/4,hip-hop
67,False,0.524,0.601,G-sharp_A-flat,-6.112,minor,0.0404,0.663,0.0,0.114,0.598,72.048,4/4,hip-hop
68,False,0.817,0.715,A,-5.13,major,0.0484,0.183,0.0,0.214,0.398,100.002,4/4,hip-hop
70,False,0.73,0.748,F-sharp_G-flat,-4.371,minor,0.152,0.0936,0.0,0.282,0.694,155.861,4/4,hip-hop
86,True,0.591,0.764,C-sharp_D-flat,-5.484,major,0.0483,0.0383,0.0,0.103,0.478,169.928,4/4,hip-hop
70,False,0.735,0.839,A-sharp_B-flat,-4.263,minor,0.0381,0.129,0.0,0.41,0.609,100.017,4/4,hip-hop
69,False,0.658,0.603,D,-6.552,minor,0.0676,0.472,0.0,0.124,0.519,146.864,4/4,hip-hop
71,False,0.715,0.89,B,-5.438,minor,0.051,0.00111,0.000837,0.0297,0.891,134.994,4/4,hip-hop
69,False,0.401,0.488,D,-8.417,major,0.0288,0.6,0.0,0.124,0.455,149.951,3/4,hip-hop
69,False,0.875,0.846,G,-5.276,major,0.0716,0.137,1.15e-05,0.123,0.697,114.981,4/4,hip-hop
66,False,0.584,0.847,D,-5.106,major,0.0933,0.00105,0.000525,0.333,0.371,170.983,4/4,hip-hop
69,False,0.65,0.783,G,-6.197,minor,0.0377,0.22,3.71e-06,0.182,0.302,109.959,4/4,hip-hop
68,False,0.549,0.619,E,-6.924,minor,0.0344,0.372,7.67e-06,0.146,0.407,90.034,4/4,hip-hop
66,False,0.788,0.605,C-sharp_D-flat,-5.586,major,0.0578,0.00899,0.00275,0.318,0.427,103.94,4/4,hip-hop
89,False,0.647,0.514,G-sharp_A-flat,-10.05,major,0.0593,0.0655,0.0,0.398,0.386,79.975,4/4,hip-hop
80,False,0.732,0.463,B,-6.972,minor,0.0287,0.374,0.0,0.194,0.397,95.971,4/4,hip-hop
63,False,0.814,0.723,G,-5.638,major,0.235,0.178,0.0,0.0445,0.768,74.981,4/4,hip-hop
65,False,0.643,0.906,C-sharp_D-flat,-4.15,major,0.31,0.105,0.0,0.861,0.541,94.259,4/4,hip-hop
68,False,0.786,0.667,F,-8.272,major,0.054,0.0112,0.053,0.074,0.688,102.046,4/4,hip-hop
67,False,0.645,0.534,E,-5.428,minor,0.0306,0.147,4.3e-06,0.0858,0.302,90.024,4/4,hip-hop
68,False,0.639,0.594,A-sharp_B-flat,-6.497,major,0.0347,0.131,0.0,0.119,0.378,80.034,4/4,hip-hop
66,False,0.756,0.713,D-sharp_E-flat,-6.91,minor,0.122,0.365,0.000153,0.228,0.597,92.039,4/4,hip-hop
66,False,0.674,0.566,F,-8.551,minor,0.0802,0.77,0.0,0.181,0.186,95.045,4/4,hip-hop
83,True,0.74,0.613,G-sharp_A-flat,-4.88,major,0.145,0.258,0.00372,0.123,0.473,75.023,4/4,hip-hop
67,False,0.595,0.817,B,-6.187,minor,0.0474,0.000712,0.0386,0.142,0.483,144.961,4/4,hip-hop
67,False,0.697,0.66,A-sharp_B-flat,-5.459,minor,0.0352,0.472,0.0,0.243,0.301,93.011,4/4,hip-hop
66,True,0.731,0.73,D,-6.302,major,0.123,0.411,0.0,0.052,0.503,79.999,4/4,hip-hop
67,False,0.767,0.745,C-sharp_D-flat,-6.144,major,0.0589,0.45,0.0,0.281,0.448,97.076,4/4,hip-hop
67,False,0.837,0.575,F,-7.971,minor,0.127,0.0361,7.23e-06,0.457,0.655,105.015,4/4,hip-hop
68,False,0.751,0.739,C-sharp_D-flat,-6.977,minor,0.045,0.2,0.0,0.0926,0.405,95.003,4/4,hip-hop
67,False,0.868,0.635,A-sharp_B-flat,-6.352,minor,0.227,0.164,0.0,0.0898,0.621,90.019,4/4,hip-hop
65,False,0.848,0.735,C-sharp_D-flat,-4.661,major,0.0445,0.291,0.0,0.0713,0.57,98.973,4/4,hip-hop
66,False,0.69,0.399,G-sharp_A-flat,-11.202,major,0.0576,0.202,0.0,0.247,0.311,89.975,4/4,hip-hop
66,False,0.886,0.579,C,-7.231,major,0.209,0.236,4.23e-06,0.0586,0.427,105.028,4/4,hip-hop
70,False,0.726,0.652,C-sharp_D-flat,-7.764,minor,0.11,0.00451,3.32e-05,0.226,0.803,163.879,4/4,hip-hop
69,False,0.782,0.827,B,-4.219,minor,0.0627,0.159,0.0,0.226,0.498,104.032,4/4,hip-hop
67,False,0.718,0.58,D,-5.149,minor,0.028,0.602,0.0,0.196,0.31,97.979,4/4,hip-hop
66,False,0.711,0.346,G,-10.162,major,0.0291,0.766,0.0,0.212,0.771,91.993,4/4,hip-hop
66,False,0.774,0.672,D,-4.351,major,0.0621,0.276,1.82e-05,0.111,0.307,107.956,4/4,hip-hop
66,False,0.714,0.72,D,-4.722,major,0.136,0.102,0.0,0.344,0.592,143.877,4/4,hip-hop
83,True,0.593,0.503,G-sharp_A-flat,-6.725,minor,0.22,0.293,0.0,0.405,0.71,178.781,4/4,hip-hop
66,False,0.871,0.496,A-sharp_B-flat,-9.29,major,0.0721,0.035,2.83e-05,0.0742,0.287,93.033,4/4,hip-hop
66,True,0.71,0.772,A,-4.496,minor,0.103,0.203,0.0,0.853,0.789,149.829,4/4,hip-hop
68,False,0.733,0.812,F,-3.505,minor,0.272,0.0872,0.0,0.136,0.535,167.995,4/4,hip-hop
66,False,0.821,0.69,C-sharp_D-flat,-4.981,major,0.187,0.0202,0.00398,0.199,0.648,140.171,4/4,hip-hop
68,False,0.77,0.824,C-sharp_D-flat,-6.491,minor,0.0851,0.485,0.0,0.318,0.49,172.006,4/4,hip-hop
2,True,0.585,0.641,F-sharp_G-flat,-4.269,minor,0.133,0.0286,0.0,0.316,0.266,88.284,4/4,hip-hop
0,True,0.643,0.605,E,-5.968,minor,0.297,0.0336,0.0,0.112,0.145,84.216,4/4,hip-hop
0,True,0.942,0.566,B,-4.834,major,0.226,0.0773,0.0,0.11,0.479,132.858,4/4,hip-hop
65,False,0.685,0.755,B,-6.045,minor,0.0476,0.102,0.194,0.159,0.422,158.932,4/4,hip-hop
0,True,0.897,0.662,C-sharp_D-flat,-6.903,minor,0.292,0.0852,0.0,0.534,0.39,112.509,4/4,hip-hop
65,False,0.619,0.84,C,-5.427,major,0.0515,0.082,0.275,0.28,0.0805,105.987,4/4,hip-hop
66,False,0.483,0.65,G,-6.752,minor,0.0349,0.573,2.97e-05,0.228,0.637,94.988,4/4,hip-hop
66,False,0.833,0.67,G,-7.313,major,0.194,0.046,0.0,0.0468,0.7,92.991,4/4,hip-hop
65,False,0.527,0.591,F,-7.632,minor,0.0282,0.626,0.00798,0.385,0.543,119.932,3/4,hip-hop
65,False,0.607,0.782,C-sharp_D-flat,-4.179,major,0.0856,0.305,0.0,0.062,0.747,64.935,4/4,hip-hop
65,False,0.651,0.827,A-sharp_B-flat,-5.108,minor,0.0319,0.00162,0.0902,0.0803,0.851,114.918,4/4,hip-hop
3,True,0.779,0.705,F-sharp_G-flat,-5.891,minor,0.163,0.00471,0.0,0.0971,0.196,140.005,4/4,hip-hop
8,True,0.779,0.705,F-sharp_G-flat,-5.891,minor,0.163,0.00471,0.0,0.0971,0.196,140.005,4/4,hip-hop
2,True,0.779,0.705,F-sharp_G-flat,-5.891,minor,0.163,0.00471,0.0,0.0971,0.196,140.005,4/4,hip-hop
66,False,0.467,0.826,E,-3.885,minor,0.049,0.298,0.0,0.204,0.417,160.025,4/4,hip-hop
82,True,0.726,0.769,F-sharp_G-flat,-5.043,major,0.123,0.0293,0.0101,0.104,0.733,97.985,4/4,hip-hop
83,True,0.921,0.537,A,-5.723,minor,0.0804,0.556,0.00404,0.102,0.711,128.009,4/4,hip-hop
66,False,0.758,0.573,F-sharp_G-flat,-6.221,minor,0.0428,0.0888,0.000677,0.0834,0.284,110.983,4/4,hip-hop
63,False,0.78,0.758,F,-6.414,minor,0.138,0.115,0.0,0.183,0.711,92.016,4/4,hip-hop
67,False,0.524,0.632,A-sharp_B-flat,-7.285,minor,0.0785,0.255,0.0,0.277,0.416,169.989,4/4,hip-hop
64,True,0.818,0.726,G,-6.694,minor,0.216,0.0916,1.01e-06,0.106,0.345,92.013,4/4,hip-hop
67,False,0.868,0.572,C,-6.217,minor,0.112,0.101,0.0,0.103,0.485,96.985,4/4,hip-hop
66,False,0.678,0.449,E,-9.379,minor,0.0869,0.477,0.0,0.536,0.606,100.033,4/4,hip-hop
64,True,0.598,0.804,D,-5.39,major,0.123,0.0576,0.0,0.252,0.322,139.737,4/4,hip-hop
88,True,0.908,0.669,G,-2.827,major,0.0738,0.00286,0.0,0.237,0.662,112.238,4/4,hip-hop
66,False,0.658,0.539,D-sharp_E-flat,-7.043,major,0.0433,0.857,1.45e-06,0.0999,0.461,80.088,4/4,hip-hop
60,False,0.768,0.444,C-sharp_D-flat,-8.079,major,0.0811,0.112,0.00314,0.145,0.563,92.078,4/4,hip-hop
64,False,0.771,0.69,D,-7.379,major,0.174,0.0267,5.09e-06,0.0647,0.423,165.951,4/4,hip-hop
64,False,0.82,0.785,F,-4.003,minor,0.158,0.59,1.79e-05,0.372,0.894,140.013,4/4,hip-hop
65,False,0.665,0.572,F,-9.611,minor,0.262,0.37,0.0,0.282,0.634,146.9,4/4,hip-hop
65,False,0.756,0.538,C-sharp_D-flat,-6.625,minor,0.0485,0.654,0.0,0.172,0.516,92.023,4/4,hip-hop
67,False,0.788,0.87,A,-5.217,major,0.177,0.123,1.43e-05,0.0692,0.884,109.974,4/4,hip-hop
64,False,0.877,0.781,F,-4.459,minor,0.0548,0.0315,0.000397,0.239,0.373,102.994,4/4,hip-hop
64,True,0.754,0.674,D-sharp_E-flat,-7.212,major,0.102,0.623,0.0,0.129,0.517,116.96,4/4,hip-hop
67,False,0.779,0.693,G-sharp_A-flat,-6.033,minor,0.0885,0.0832,0.0,0.0874,0.469,150.019,4/4,hip-hop
64,False,0.707,0.625,E,-7.638,minor,0.145,0.709,2.77e-06,0.298,0.477,123.028,4/4,hip-hop
64,False,0.922,0.763,F,-5.948,minor,0.0974,0.261,0.0672,0.464,0.478,128.032,4/4,hip-hop
64,False,0.595,0.689,D,-6.822,major,0.283,0.00463,0.0,0.154,0.519,176.069,4/4,hip-hop
64,False,0.724,0.728,E,-4.146,minor,0.218,0.0459,5.84e-06,0.122,0.47,172.059,4/4,hip-hop
7,False,0.771,0.905,F-sharp_G-flat,-3.268,minor,0.155,0.11,7.46e-06,0.656,0.858,163.978,4/4,hip-hop
2,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
3,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
5,False,0.734,0.531,C-sharp_D-flat,-5.662,major,0.0321,0.196,0.0,0.119,0.199,130.025,4/4,hip-hop
0,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
1,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
8,True,0.843,0.789,G,-2.801,major,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,4/4,hip-hop
64,False,0.607,0.843,F,-8.15,minor,0.218,0.103,4.42e-05,0.107,0.582,133.131,4/4,hip-hop
0,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
3,False,0.812,0.764,G-sharp_A-flat,-3.39,minor,0.101,0.59,0.0,0.253,0.431,100.082,4/4,hip-hop
64,False,0.498,0.679,E,-7.252,minor,0.214,0.256,0.000325,0.0589,0.743,99.702,3/4,hip-hop
4,False,0.691,0.894,A,-1.681,minor,0.115,0.291,0.0,0.104,0.623,184.018,4/4,hip-hop
3,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
4,False,0.805,0.878,G,-3.826,major,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4/4,hip-hop
2,True,0.83,0.623,F-sharp_G-flat,-4.056,major,0.0801,0.0219,0.0,0.0812,0.614,101.036,4/4,hip-hop
64,False,0.488,0.585,F,-4.39,minor,0.0263,0.664,0.0,0.386,0.399,143.96,4/4,hip-hop
2,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
3,False,0.691,0.894,A,-1.681,minor,0.115,0.291,0.0,0.104,0.623,184.018,4/4,hip-hop
7,False,0.805,0.878,G,-3.826,major,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4/4,hip-hop
0,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
4,False,0.813,0.786,F-sharp_G-flat,-4.133,minor,0.154,0.107,0.0,0.238,0.828,175.908,4/4,hip-hop
0,False,0.839,0.907,A,-4.259,major,0.0453,0.101,0.0,0.332,0.737,121.048,4/4,hip-hop
0,True,0.735,0.906,A-sharp_B-flat,-3.658,minor,0.11,0.0342,0.0,0.292,0.71,92.023,4/4,hip-hop
0,False,0.783,0.84,C-sharp_D-flat,-3.416,major,0.051,0.174,0.0,0.412,0.838,95.002,4/4,hip-hop
84,True,0.872,0.391,C,-9.144,minor,0.242,0.469,4.13e-06,0.297,0.437,134.021,4/4,hip-hop
67,False,0.512,0.695,E,-6.349,major,0.0271,0.0265,0.00815,0.146,0.351,145.957,4/4,hip-hop
91,True,0.529,0.673,C,-4.711,major,0.175,0.000307,2.41e-06,0.093,0.366,165.921,4/4,hip-hop
66,False,0.73,0.58,C,-7.976,major,0.124,0.0399,2.48e-05,0.0703,0.55,167.915,4/4,hip-hop
79,True,0.778,0.695,E,-6.865,minor,0.0913,0.175,0.0,0.15,0.472,149.996,4/4,hip-hop
65,True,0.788,0.752,C-sharp_D-flat,-3.823,major,0.0843,0.0711,0.0,0.61,0.236,140.032,4/4,hip-hop
57,False,0.815,0.427,C,-7.521,major,0.082,0.59,0.0,0.0648,0.167,95.172,4/4,hip-hop
66,False,0.899,0.479,D,-10.432,major,0.272,0.0126,0.0,0.142,0.309,85.005,4/4,hip-hop
63,False,0.731,0.694,F,-4.314,minor,0.0896,0.721,0.0,0.154,0.656,62.995,4/4,hip-hop
58,False,0.677,0.68,C-sharp_D-flat,-5.19,minor,0.103,0.0616,4.49e-05,0.0812,0.473,189.954,4/4,hip-hop
64,False,0.612,0.829,A,-4.225,major,0.0583,0.0606,0.0,0.38,0.694,94.961,4/4,hip-hop
7,False,0.771,0.905,F-sharp_G-flat,-3.268,minor,0.155,0.11,7.46e-06,0.656,0.858,163.978,4/4,hip-hop
2,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
5,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
2,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
87,True,0.949,0.661,F,-4.244,minor,0.0572,0.0302,0.0,0.0454,0.76,104.504,4/4,hip-hop
0,True,0.74,0.613,G-sharp_A-flat,-4.88,major,0.145,0.258,0.00372,0.123,0.473,75.023,4/4,hip-hop
63,True,0.549,0.751,F-sharp_G-flat,-4.398,minor,0.179,0.637,0.0,0.113,0.164,138.504,4/4,hip-hop
1,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
2,False,0.734,0.531,C-sharp_D-flat,-5.662,major,0.0321,0.196,0.0,0.119,0.199,130.025,4/4,hip-hop
8,True,0.843,0.789,G,-2.801,major,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,4/4,hip-hop
3,False,0.734,0.531,C-sharp_D-flat,-5.662,major,0.0321,0.196,0.0,0.119,0.199,130.025,4/4,hip-hop
0,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
63,False,0.537,0.768,G,-4.412,minor,0.177,0.139,0.0,0.108,0.508,171.997,4/4,hip-hop
0,True,0.812,0.855,G,-3.725,major,0.0554,0.0789,0.000167,0.108,0.573,90.04,4/4,hip-hop
2,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
4,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
5,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
9,False,0.691,0.894,A,-1.681,minor,0.115,0.291,0.0,0.104,0.623,184.018,4/4,hip-hop
0,False,0.737,0.86,G-sharp_A-flat,-2.652,minor,0.0594,0.11,1.94e-06,0.0574,0.656,93.989,4/4,hip-hop
2,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
1,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
3,False,0.783,0.84,C-sharp_D-flat,-3.416,major,0.051,0.174,0.0,0.412,0.838,95.002,4/4,hip-hop
63,False,0.861,0.886,A-sharp_B-flat,-5.413,minor,0.122,0.182,1.29e-06,0.0559,0.898,124.031,4/4,hip-hop
0,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
0,False,0.685,0.909,D-sharp_E-flat,-4.034,minor,0.0396,0.0471,0.0,0.35,0.922,95.004,4/4,hip-hop
4,False,0.813,0.786,F-sharp_G-flat,-4.133,minor,0.154,0.107,0.0,0.238,0.828,175.908,4/4,hip-hop
0,False,0.805,0.878,G,-3.826,major,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4/4,hip-hop
2,False,0.805,0.878,G,-3.826,major,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4/4,hip-hop
0,False,0.691,0.894,A,-1.681,minor,0.115,0.291,0.0,0.104,0.623,184.018,4/4,hip-hop
0,False,0.73,0.939,B,-4.665,minor,0.0532,0.0347,0.0,0.335,0.939,121.001,4/4,hip-hop
0,False,0.639,0.943,F,-3.542,major,0.136,0.0462,0.0,0.141,0.639,198.051,4/4,hip-hop
63,False,0.593,0.776,C,-4.343,minor,0.0325,0.216,2.94e-05,0.329,0.634,81.992,4/4,hip-hop
0,False,0.899,0.626,F-sharp_G-flat,-4.228,minor,0.292,0.076,0.0,0.0631,0.873,88.007,4/4,hip-hop
4,False,0.799,0.818,F-sharp_G-flat,-4.628,major,0.0801,0.113,0.00315,0.0942,0.951,175.998,4/4,hip-hop
0,False,0.762,0.79,A,-3.944,minor,0.0988,0.109,2.73e-06,0.172,0.748,129.988,4/4,hip-hop
0,False,0.772,0.803,C-sharp_D-flat,-3.035,major,0.0468,0.187,0.0,0.434,0.853,94.98,4/4,hip-hop
0,False,0.736,0.878,C-sharp_D-flat,-3.604,minor,0.0428,0.0682,6.4e-05,0.756,0.662,100.024,4/4,hip-hop
0,False,0.736,0.878,C-sharp_D-flat,-3.604,minor,0.0428,0.0682,6.4e-05,0.756,0.662,100.024,4/4,hip-hop
84,True,0.754,0.449,G,-9.211,major,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4/4,hip-hop
77,False,0.907,0.53,C-sharp_D-flat,-6.112,major,0.127,0.0578,2.23e-06,0.101,0.507,135.998,4/4,hip-hop
62,False,0.804,0.902,B,-3.067,minor,0.0846,0.265,0.000402,0.065,0.72,155.98,4/4,hip-hop
82,True,0.763,0.726,C-sharp_D-flat,-6.405,major,0.282,0.259,0.0,0.0976,0.349,139.059,4/4,hip-hop
79,True,0.61,0.508,G-sharp_A-flat,-6.682,minor,0.152,0.297,0.0,0.384,0.758,178.818,4/4,hip-hop
61,True,0.833,0.8,B,-4.56,minor,0.298,0.262,0.0,0.435,0.685,124.982,4/4,hip-hop
66,False,0.811,0.844,G-sharp_A-flat,-4.395,major,0.0898,0.31,0.0,0.731,0.889,93.48,4/4,hip-hop
65,False,0.584,0.698,E,-6.61,minor,0.0376,0.447,0.0,0.0699,0.436,79.993,4/4,hip-hop
57,True,0.731,0.73,D,-6.302,major,0.123,0.411,0.0,0.052,0.503,79.999,4/4,hip-hop
90,True,0.637,0.715,D,-4.971,minor,0.0455,0.148,0.0,0.0892,0.308,141.872,4/4,hip-hop
57,False,0.918,0.673,C,-5.084,major,0.184,0.314,0.0,0.0555,0.828,99.952,4/4,hip-hop
81,False,0.905,0.962,E,-3.197,major,0.0856,0.0299,0.0,0.0272,0.906,129.969,4/4,hip-hop
62,True,0.888,0.782,A,-6.195,minor,0.21,0.23,0.0,0.315,0.82,118.017,4/4,hip-hop
65,True,0.783,0.607,A,-7.268,minor,0.133,0.091,0.0,0.0986,0.862,92.109,4/4,hip-hop
64,False,0.706,0.693,C,-5.502,major,0.259,0.0123,0.0,0.346,0.838,141.794,4/4,hip-hop
62,True,0.74,0.648,A-sharp_B-flat,-5.171,minor,0.0374,0.659,0.0,0.11,0.4,122.03,4/4,hip-hop
55,False,0.859,0.599,A-sharp_B-flat,-9.738,major,0.145,0.511,0.0,0.11,0.183,98.008,4/4,hip-hop
62,False,0.699,0.633,A,-6.733,minor,0.139,0.397,0.0,0.0864,0.534,159.955,4/4,hip-hop
65,False,0.79,0.892,A-sharp_B-flat,-4.038,minor,0.0404,0.228,1.18e-06,0.206,0.896,131.991,4/4,hip-hop
81,True,0.741,0.691,A-sharp_B-flat,-7.395,minor,0.0672,0.0221,0.0,0.0476,0.892,150.087,4/4,hip-hop
63,False,0.781,0.768,E,-5.525,minor,0.183,0.744,5.92e-06,0.11,0.816,143.156,4/4,hip-hop
63,False,0.716,0.934,D-sharp_E-flat,-2.431,major,0.0448,0.0561,7.33e-06,0.147,0.749,99.983,4/4,hip-hop
63,False,0.664,0.834,A-sharp_B-flat,-3.761,minor,0.0846,0.0326,0.0,0.273,0.47,86.025,4/4,hip-hop
55,False,0.82,0.491,B,-8.562,major,0.28,0.237,0.0,0.102,0.547,120.059,4/4,hip-hop
64,False,0.72,0.711,C-sharp_D-flat,-6.926,minor,0.0457,0.309,0.0,0.492,0.713,148.223,4/4,hip-hop
62,False,0.621,0.515,F,-9.019,major,0.0453,0.616,0.000137,0.11,0.657,109.891,4/4,hip-hop
63,False,0.766,0.618,B,-8.552,minor,0.124,0.0187,0.000115,0.181,0.513,95.054,4/4,hip-hop
86,True,0.548,0.847,C-sharp_D-flat,-3.237,major,0.186,0.0622,0.0,0.0816,0.1,171.447,4/4,hip-hop
63,False,0.416,0.363,F-sharp_G-flat,-8.371,major,0.0294,0.512,1.3e-05,0.106,0.469,140.061,5/4,hip-hop
62,True,0.904,0.767,A,-1.909,major,0.232,0.0457,9.17e-06,0.072,0.656,87.989,4/4,hip-hop
64,False,0.536,0.438,G,-12.894,major,0.103,0.119,0.0,0.129,0.127,144.626,4/4,hip-hop
64,False,0.846,0.573,F-sharp_G-flat,-6.005,minor,0.0633,0.0437,0.0,0.0856,0.553,134.144,4/4,hip-hop
62,False,0.683,0.8,F,-4.874,minor,0.168,0.431,0.0,0.357,0.748,172.024,4/4,hip-hop
63,False,0.739,0.706,F-sharp_G-flat,-3.461,minor,0.0487,0.141,0.0,0.299,0.784,94.965,4/4,hip-hop
63,False,0.455,0.774,B,-7.744,minor,0.0569,0.843,0.0,0.131,0.215,142.032,4/4,hip-hop
65,False,0.832,0.477,C,-6.949,major,0.0481,0.00725,6.47e-05,0.205,0.844,101.997,4/4,hip-hop
62,False,0.754,0.845,A-sharp_B-flat,-2.554,minor,0.161,0.126,0.0,0.603,0.793,86.978,4/4,hip-hop
62,False,0.571,0.818,F,-3.926,minor,0.0857,0.0966,0.0,0.16,0.781,160.036,4/4,hip-hop
62,False,0.593,0.791,G-sharp_A-flat,-5.162,minor,0.165,0.0343,0.0,0.0654,0.881,171.935,4/4,hip-hop
63,False,0.489,0.595,D-sharp_E-flat,-3.788,minor,0.0273,0.262,0.0,0.0813,0.459,144.859,3/4,hip-hop
62,False,0.747,0.86,F-sharp_G-flat,-4.071,minor,0.279,0.301,0.0383,0.0743,0.625,90.445,4/4,hip-hop
63,False,0.794,0.862,G-sharp_A-flat,-3.965,minor,0.223,0.246,0.0,0.337,0.852,90.049,4/4,hip-hop
63,False,0.34,0.96,C-sharp_D-flat,-5.427,major,0.0802,0.238,4.32e-06,0.0378,0.475,150.04,4/4,hip-hop
63,False,0.681,0.738,B,-4.726,major,0.287,0.225,0.0,0.532,0.624,151.026,4/4,hip-hop
63,False,0.494,0.786,B,-4.289,major,0.284,0.165,0.0,0.783,0.594,81.175,4/4,hip-hop
